No,	 time,		 sec,	 TPG202 [mbar],	 TPG361_D1 [mbar],	 TPG361_D2 [mbar]
393,	03:52:56,	398,	1.900E-01,	5.580E-01,	5.350E-01
394,	03:52:58,	399,	1.900E-01,	5.550E-01,	5.310E-01
395,	03:52:59,	400,	1.900E-01,	5.510E-01,	5.280E-01
396,	03:53:01,	401,	1.900E-01,	5.480E-01,	5.250E-01
397,	03:53:03,	402,	1.900E-01,	5.440E-01,	5.220E-01
398,	03:53:04,	403,	1.800E-01,	5.410E-01,	5.200E-01
399,	03:53:06,	404,	1.800E-01,	5.380E-01,	5.170E-01
400,	03:53:07,	405,	1.800E-01,	5.350E-01,	5.140E-01
401,	03:53:09,	406,	1.800E-01,	5.320E-01,	5.110E-01
402,	03:53:10,	407,	1.800E-01,	5.290E-01,	5.080E-01
403,	03:53:12,	408,	1.800E-01,	5.260E-01,	5.060E-01
404,	03:53:14,	409,	1.800E-01,	5.230E-01,	5.030E-01
405,	03:53:15,	410,	1.800E-01,	5.200E-01,	5.000E-01
406,	03:53:17,	411,	1.800E-01,	5.170E-01,	4.980E-01
407,	03:53:18,	412,	1.800E-01,	5.140E-01,	4.950E-01
408,	03:53:20,	413,	1.800E-01,	5.110E-01,	4.920E-01
409,	03:53:21,	414,	1.700E-01,	5.090E-01,	4.900E-01
410,	03:53:23,	415,	1.700E-01,	5.060E-01,	4.870E-01
411,	03:53:25,	416,	1.700E-01,	5.030E-01,	4.840E-01
412,	03:53:26,	417,	1.700E-01,	5.000E-01,	4.820E-01
413,	03:53:28,	418,	1.700E-01,	4.980E-01,	4.790E-01
414,	03:53:29,	419,	1.700E-01,	4.950E-01,	4.770E-01
415,	03:53:31,	420,	1.700E-01,	4.930E-01,	4.740E-01
416,	03:53:32,	421,	1.700E-01,	4.900E-01,	4.720E-01
417,	03:53:34,	423,	1.700E-01,	4.870E-01,	4.690E-01
418,	03:53:36,	424,	1.600E-01,	4.840E-01,	4.660E-01
419,	03:53:37,	425,	1.600E-01,	4.820E-01,	4.640E-01
420,	03:53:39,	426,	1.600E-01,	4.790E-01,	4.620E-01
421,	03:53:40,	427,	1.600E-01,	4.770E-01,	4.590E-01
422,	03:53:42,	428,	1.600E-01,	4.740E-01,	4.570E-01
423,	03:53:43,	429,	1.600E-01,	4.710E-01,	4.550E-01
424,	03:53:45,	430,	1.500E-01,	4.690E-01,	4.530E-01
425,	03:53:47,	431,	1.500E-01,	4.670E-01,	4.510E-01
426,	03:53:48,	432,	1.500E-01,	4.650E-01,	4.480E-01
427,	03:53:50,	433,	1.500E-01,	4.620E-01,	4.460E-01
428,	03:53:51,	434,	1.500E-01,	4.600E-01,	4.440E-01
429,	03:53:53,	435,	1.500E-01,	4.570E-01,	4.420E-01
430,	03:53:54,	436,	1.500E-01,	4.550E-01,	4.400E-01
431,	03:53:56,	437,	1.500E-01,	4.520E-01,	4.380E-01
432,	03:53:57,	438,	1.500E-01,	4.500E-01,	4.350E-01
433,	03:53:59,	439,	1.500E-01,	4.480E-01,	4.340E-01
434,	03:54:01,	440,	1.500E-01,	4.450E-01,	4.310E-01
435,	03:54:02,	441,	1.500E-01,	4.430E-01,	4.290E-01
436,	03:54:04,	442,	1.400E-01,	4.410E-01,	4.270E-01
437,	03:54:05,	443,	1.500E-01,	4.390E-01,	4.250E-01
438,	03:54:07,	444,	1.400E-01,	4.370E-01,	4.230E-01
439,	03:54:08,	445,	1.400E-01,	4.350E-01,	4.210E-01
440,	03:54:10,	446,	1.400E-01,	4.330E-01,	4.190E-01
441,	03:54:12,	447,	1.400E-01,	4.300E-01,	4.170E-01
442,	03:54:13,	448,	1.400E-01,	4.280E-01,	4.150E-01
443,	03:54:15,	449,	1.400E-01,	4.260E-01,	4.120E-01
444,	03:54:16,	450,	1.400E-01,	4.240E-01,	4.090E-01
445,	03:54:18,	451,	1.400E-01,	4.220E-01,	4.070E-01
446,	03:54:20,	452,	1.400E-01,	4.200E-01,	4.050E-01
447,	03:54:21,	453,	1.400E-01,	4.180E-01,	4.020E-01
448,	03:54:23,	454,	1.400E-01,	4.160E-01,	4.000E-01
449,	03:54:24,	455,	1.400E-01,	4.140E-01,	3.970E-01
450,	03:54:26,	456,	1.400E-01,	4.120E-01,	3.950E-01
451,	03:54:28,	457,	1.400E-01,	4.100E-01,	3.930E-01
452,	03:54:29,	458,	1.400E-01,	4.080E-01,	3.900E-01
453,	03:54:31,	459,	1.300E-01,	4.060E-01,	3.880E-01
454,	03:54:32,	460,	1.300E-01,	4.040E-01,	3.860E-01
455,	03:54:34,	461,	1.300E-01,	4.020E-01,	3.840E-01
456,	03:54:35,	462,	1.300E-01,	4.000E-01,	3.820E-01
457,	03:54:37,	463,	1.300E-01,	3.980E-01,	3.800E-01
458,	03:54:39,	464,	1.300E-01,	3.960E-01,	3.770E-01
459,	03:54:40,	465,	1.300E-01,	3.950E-01,	3.750E-01
460,	03:54:42,	466,	1.300E-01,	3.930E-01,	3.730E-01
461,	03:54:43,	467,	1.300E-01,	3.910E-01,	3.710E-01
462,	03:54:45,	468,	1.300E-01,	3.890E-01,	3.690E-01
463,	03:54:47,	469,	1.300E-01,	3.860E-01,	3.670E-01
464,	03:54:48,	470,	1.300E-01,	3.840E-01,	3.640E-01
465,	03:54:50,	471,	1.300E-01,	3.820E-01,	3.620E-01
466,	03:54:51,	472,	1.300E-01,	3.810E-01,	3.600E-01
467,	03:54:53,	473,	1.300E-01,	3.780E-01,	3.580E-01
468,	03:54:55,	474,	1.300E-01,	3.770E-01,	3.560E-01
469,	03:54:56,	475,	1.300E-01,	3.740E-01,	3.540E-01
470,	03:54:58,	476,	1.200E-01,	3.720E-01,	3.520E-01
471,	03:54:59,	477,	1.200E-01,	3.700E-01,	3.510E-01
472,	03:55:01,	478,	1.200E-01,	3.680E-01,	3.490E-01
473,	03:55:03,	479,	1.200E-01,	3.650E-01,	3.460E-01
474,	03:55:04,	480,	1.200E-01,	3.630E-01,	3.440E-01
475,	03:55:06,	481,	1.200E-01,	3.610E-01,	3.430E-01
476,	03:55:08,	482,	1.200E-01,	3.590E-01,	3.410E-01
477,	03:55:09,	483,	1.200E-01,	3.570E-01,	3.390E-01
478,	03:55:11,	484,	1.200E-01,	3.540E-01,	3.370E-01
479,	03:55:13,	485,	1.200E-01,	3.530E-01,	3.350E-01
480,	03:55:15,	486,	1.200E-01,	3.510E-01,	3.330E-01
481,	03:55:16,	488,	1.200E-01,	3.490E-01,	3.310E-01
482,	03:55:18,	489,	1.200E-01,	3.470E-01,	3.290E-01
483,	03:55:20,	490,	1.200E-01,	3.440E-01,	3.280E-01
484,	03:55:21,	491,	1.200E-01,	3.430E-01,	3.260E-01
485,	03:55:23,	492,	1.200E-01,	3.410E-01,	3.250E-01
486,	03:55:24,	493,	1.200E-01,	3.390E-01,	3.230E-01
487,	03:55:26,	494,	1.200E-01,	3.370E-01,	3.210E-01
488,	03:55:28,	495,	1.100E-01,	3.350E-01,	3.200E-01
489,	03:55:29,	496,	1.100E-01,	3.330E-01,	3.180E-01
490,	03:55:31,	497,	1.100E-01,	3.310E-01,	3.160E-01
491,	03:55:33,	498,	1.100E-01,	3.290E-01,	3.150E-01
492,	03:55:34,	499,	1.100E-01,	3.260E-01,	3.130E-01
493,	03:55:36,	500,	1.100E-01,	3.240E-01,	3.110E-01
494,	03:55:37,	501,	1.100E-01,	3.220E-01,	3.100E-01
495,	03:55:39,	502,	1.100E-01,	3.200E-01,	3.080E-01
496,	03:55:41,	503,	1.100E-01,	3.190E-01,	3.070E-01
497,	03:55:42,	504,	1.100E-01,	3.170E-01,	3.050E-01
498,	03:55:44,	505,	1.100E-01,	3.150E-01,	3.040E-01
499,	03:55:45,	506,	1.100E-01,	3.140E-01,	3.020E-01
500,	03:55:47,	507,	1.100E-01,	3.120E-01,	3.010E-01
501,	03:55:49,	508,	1.100E-01,	3.110E-01,	2.990E-01
502,	03:55:50,	509,	1.100E-01,	3.090E-01,	2.980E-01
503,	03:55:52,	510,	1.100E-01,	3.070E-01,	2.960E-01
504,	03:55:54,	511,	1.100E-01,	3.060E-01,	2.950E-01
505,	03:55:55,	512,	1.100E-01,	3.040E-01,	2.930E-01
506,	03:55:57,	513,	1.000E-01,	3.020E-01,	2.920E-01
507,	03:55:59,	514,	1.000E-01,	3.010E-01,	2.900E-01
508,	03:56:00,	515,	1.000E-01,	3.000E-01,	2.890E-01
509,	03:56:02,	516,	1.000E-01,	2.980E-01,	2.880E-01
510,	03:56:04,	517,	1.100E-01,	2.960E-01,	2.860E-01
511,	03:56:05,	518,	1.000E-01,	2.950E-01,	2.850E-01
512,	03:56:07,	519,	1.000E-01,	2.940E-01,	2.840E-01
513,	03:56:08,	520,	1.100E-01,	2.920E-01,	2.820E-01
514,	03:56:10,	521,	1.000E-01,	2.910E-01,	2.810E-01
515,	03:56:12,	522,	1.000E-01,	2.890E-01,	2.800E-01
516,	03:56:13,	523,	1.000E-01,	2.880E-01,	2.780E-01
517,	03:56:15,	524,	1.000E-01,	2.860E-01,	2.770E-01
518,	03:56:17,	525,	9.900E-02,	2.850E-01,	2.760E-01
519,	03:56:18,	526,	9.900E-02,	2.830E-01,	2.750E-01
520,	03:56:20,	527,	9.900E-02,	2.820E-01,	2.730E-01
521,	03:56:22,	528,	9.800E-02,	2.800E-01,	2.720E-01
522,	03:56:23,	529,	9.800E-02,	2.790E-01,	2.710E-01
523,	03:56:25,	530,	9.800E-02,	2.780E-01,	2.700E-01
524,	03:56:26,	531,	9.700E-02,	2.760E-01,	2.680E-01
525,	03:56:28,	532,	9.700E-02,	2.750E-01,	2.670E-01
526,	03:56:30,	533,	9.700E-02,	2.740E-01,	2.660E-01
527,	03:56:31,	534,	9.900E-02,	2.730E-01,	2.650E-01
528,	03:56:33,	535,	9.600E-02,	2.720E-01,	2.640E-01
529,	03:56:35,	536,	9.600E-02,	2.710E-01,	2.620E-01
530,	03:56:36,	537,	9.500E-02,	2.690E-01,	2.610E-01
531,	03:56:38,	538,	9.500E-02,	2.680E-01,	2.600E-01
532,	03:56:40,	539,	9.400E-02,	2.670E-01,	2.590E-01
533,	03:56:41,	540,	9.400E-02,	2.660E-01,	2.570E-01
534,	03:56:43,	541,	9.400E-02,	2.640E-01,	2.560E-01
535,	03:56:45,	542,	9.300E-02,	2.630E-01,	2.550E-01
536,	03:56:46,	543,	9.600E-02,	2.620E-01,	2.540E-01
537,	03:56:48,	544,	9.300E-02,	2.610E-01,	2.530E-01
538,	03:56:50,	545,	9.200E-02,	2.590E-01,	2.520E-01
539,	03:56:51,	546,	9.200E-02,	2.580E-01,	2.510E-01
540,	03:56:53,	547,	9.200E-02,	2.570E-01,	2.490E-01
541,	03:56:55,	548,	9.100E-02,	2.550E-01,	2.480E-01
542,	03:56:56,	549,	9.100E-02,	2.550E-01,	2.470E-01
543,	03:56:58,	550,	9.100E-02,	2.530E-01,	2.460E-01
544,	03:57:00,	551,	9.000E-02,	2.530E-01,	2.450E-01
545,	03:57:01,	552,	9.300E-02,	2.520E-01,	2.440E-01
546,	03:57:03,	554,	9.000E-02,	2.500E-01,	2.430E-01
547,	03:57:05,	555,	8.900E-02,	2.490E-01,	2.420E-01
548,	03:57:06,	556,	9.200E-02,	2.480E-01,	2.410E-01
549,	03:57:08,	557,	8.900E-02,	2.470E-01,	2.400E-01
550,	03:57:10,	558,	8.800E-02,	2.450E-01,	2.390E-01
551,	03:57:12,	559,	8.800E-02,	2.440E-01,	2.380E-01
552,	03:57:13,	560,	8.800E-02,	2.430E-01,	2.370E-01
553,	03:57:15,	561,	8.700E-02,	2.420E-01,	2.360E-01
554,	03:57:17,	562,	8.700E-02,	2.410E-01,	2.350E-01
555,	03:57:18,	563,	8.700E-02,	2.400E-01,	2.340E-01
556,	03:57:20,	564,	8.600E-02,	2.390E-01,	2.330E-01
557,	03:57:22,	565,	8.600E-02,	2.380E-01,	2.320E-01
558,	03:57:23,	566,	8.600E-02,	2.370E-01,	2.310E-01
559,	03:57:25,	567,	8.500E-02,	2.360E-01,	2.300E-01
560,	03:57:27,	568,	8.500E-02,	2.350E-01,	2.290E-01
561,	03:57:28,	569,	8.500E-02,	2.340E-01,	2.290E-01
562,	03:57:30,	570,	8.500E-02,	2.330E-01,	2.280E-01
563,	03:57:32,	571,	8.400E-02,	2.320E-01,	2.270E-01
564,	03:57:33,	572,	8.700E-02,	2.310E-01,	2.260E-01
565,	03:57:35,	573,	8.400E-02,	2.300E-01,	2.250E-01
566,	03:57:37,	574,	8.300E-02,	2.290E-01,	2.240E-01
567,	03:57:39,	575,	8.300E-02,	2.280E-01,	2.230E-01
568,	03:57:41,	576,	8.200E-02,	2.270E-01,	2.220E-01
569,	03:57:42,	577,	8.200E-02,	2.260E-01,	2.210E-01
570,	03:57:44,	578,	8.200E-02,	2.250E-01,	2.200E-01
571,	03:57:46,	579,	8.200E-02,	2.240E-01,	2.190E-01
572,	03:57:48,	580,	8.100E-02,	2.230E-01,	2.180E-01
573,	03:57:49,	581,	8.100E-02,	2.220E-01,	2.170E-01
574,	03:57:51,	582,	8.100E-02,	2.210E-01,	2.170E-01
575,	03:57:53,	583,	8.000E-02,	2.200E-01,	2.160E-01
576,	03:57:55,	584,	8.000E-02,	2.190E-01,	2.150E-01
577,	03:57:57,	585,	8.000E-02,	2.180E-01,	2.140E-01
578,	03:57:58,	586,	7.900E-02,	2.170E-01,	2.130E-01
579,	03:58:00,	587,	7.900E-02,	2.160E-01,	2.120E-01
580,	03:58:02,	588,	7.900E-02,	2.150E-01,	2.110E-01
581,	03:58:04,	589,	7.800E-02,	2.150E-01,	2.100E-01
582,	03:58:05,	590,	7.800E-02,	2.140E-01,	2.100E-01
583,	03:58:07,	591,	7.800E-02,	2.130E-01,	2.090E-01
584,	03:58:09,	592,	7.800E-02,	2.120E-01,	2.080E-01
585,	03:58:10,	593,	7.700E-02,	2.110E-01,	2.070E-01
586,	03:58:12,	594,	7.700E-02,	2.100E-01,	2.060E-01
587,	03:58:14,	595,	7.700E-02,	2.100E-01,	2.050E-01
588,	03:58:15,	596,	7.900E-02,	2.090E-01,	2.040E-01
589,	03:58:17,	597,	7.600E-02,	2.080E-01,	2.030E-01
590,	03:58:19,	598,	7.600E-02,	2.070E-01,	2.020E-01
591,	03:58:21,	599,	7.600E-02,	2.060E-01,	2.010E-01
592,	03:58:22,	600,	7.500E-02,	2.050E-01,	2.000E-01
593,	03:58:24,	601,	7.500E-02,	2.050E-01,	1.990E-01
594,	03:58:26,	602,	7.500E-02,	2.040E-01,	1.980E-01
595,	03:58:27,	603,	7.400E-02,	2.030E-01,	1.970E-01
596,	03:58:29,	604,	7.400E-02,	2.020E-01,	1.960E-01
597,	03:58:31,	605,	7.400E-02,	2.020E-01,	1.950E-01
598,	03:58:32,	606,	7.400E-02,	2.010E-01,	1.940E-01
599,	03:58:34,	607,	7.300E-02,	2.000E-01,	1.930E-01
600,	03:58:36,	608,	7.300E-02,	1.990E-01,	1.920E-01
