0.16	0.502	0.48
0.17	0.502	0.48
0.17	0.502	0.48
0.17	0.502	0.48
0.17	0.502	0.48
0.17	0.501	0.48
0.17	0.502	0.48
0.17	0.502	0.48
0.17	0.502	0.48
0.17	0.502	0.48
0.26	0.502	0.48
0.31	0.503	0.48
0.36	0.503	0.481
0.36	0.505	0.483
0.46	0.506	0.484
0.48	0.508	0.486
0.5	0.51	0.488
0.53	0.512	0.489
0.54	0.514	0.491
0.55	0.516	0.494
0.57	0.519	0.496
0.57	0.521	0.498
0.58	0.523	0.5
0.58	0.526	0.502
0.59	0.528	0.504
0.59	0.53	0.506
0.6	0.533	0.508
0.6	0.535	0.511
0.6	0.538	0.513
0.61	0.54	0.515
0.61	0.543	0.517
0.61	0.545	0.52
0.62	0.548	0.522
0.62	0.551	0.524
0.62	0.553	0.526
0.62	0.556	0.528
0.63	0.558	0.531
0.63	0.561	0.533
0.63	0.564	0.535
0.63	0.566	0.538
0.64	0.568	0.54
0.64	0.57	0.542
0.64	0.573	0.545
0.65	0.577	0.547
0.65	0.578	0.549
0.65	0.581	0.552
0.65	0.583	0.554
0.65	0.586	0.556
0.66	0.588	0.558
0.66	0.59	0.561
0.66	0.593	0.563
0.66	0.595	0.566
0.67	0.597	0.568
0.67	0.599	0.571
0.67	0.602	0.573
0.67	0.603	0.575
0.68	0.606	0.578
0.68	0.608	0.58
0.68	0.61	0.583
0.68	0.613	0.585
0.69	0.615	0.587
0.69	0.617	0.59
0.69	0.62	0.592
0.7	0.623	0.595
0.7	0.625	0.597
0.7	0.627	0.599
0.71	0.63	0.602
0.71	0.632	0.604
0.71	0.634	0.607
0.71	0.636	0.609
0.72	0.639	0.612
0.72	0.641	0.614
0.72	0.643	0.617
0.73	0.646	0.619
0.73	0.649	0.622
0.73	0.651	0.624
0.74	0.653	0.626
0.74	0.655	0.629
0.74	0.658	0.631
0.75	0.66	0.633
0.75	0.663	0.635
0.75	0.666	0.638
0.76	0.668	0.64
0.76	0.67	0.642
0.76	0.673	0.644
0.77	0.675	0.646
0.77	0.677	0.648
0.77	0.679	0.651
0.77	0.681	0.653
0.78	0.684	0.655
0.78	0.687	0.657
0.78	0.689	0.66
0.79	0.691	0.662
0.79	0.694	0.664
0.79	0.696	0.667
0.79	0.698	0.669
0.8	0.701	0.671
0.8	0.704	0.673
0.8	0.706	0.676
0.8	0.709	0.678
0.81	0.711	0.68
0.81	0.713	0.682
0.81	0.715	0.684
0.82	0.718	0.687
0.82	0.72	0.689
0.82	0.723	0.691
0.83	0.725	0.693
0.83	0.728	0.696
0.83	0.731	0.698
0.83	0.733	0.7
0.84	0.736	0.703
0.84	0.738	0.705
0.84	0.74	0.707
0.84	0.743	0.709
0.85	0.746	0.711
0.85	0.748	0.714
0.85	0.751	0.716
0.86	0.753	0.719
0.86	0.755	0.721
0.86	0.758	0.723
0.86	0.76	0.725
0.87	0.763	0.728
0.87	0.765	0.73
0.87	0.769	0.732
0.87	0.771	0.735
0.88	0.774	0.737
0.88	0.776	0.74
0.88	0.779	0.742
0.89	0.781	0.744
0.89	0.784	0.746
0.89	0.787	0.749
0.89	0.789	0.751
0.9	0.792	0.753
0.9	0.794	0.756
0.9	0.797	0.758
0.91	0.799	0.761
0.91	0.802	0.763
0.91	0.804	0.766
0.91	0.806	0.768
0.91	0.808	0.771
0.92	0.811	0.773
0.92	0.814	0.775
0.92	0.817	0.778
0.93	0.819	0.781
0.93	0.822	0.783
0.93	0.824	0.785
0.93	0.826	0.788
0.94	0.829	0.79
0.94	0.831	0.792
0.94	0.834	0.795
0.94	0.837	0.797
0.95	0.84	0.8
0.95	0.842	0.803
0.95	0.844	0.805
0.95	0.847	0.808
0.96	0.849	0.81
0.96	0.852	0.813
0.96	0.855	0.815
0.96	0.858	0.817
0.97	0.861	0.82
0.97	0.862	0.822
0.97	0.865	0.824
0.97	0.868	0.827
0.98	0.87	0.829
0.98	0.873	0.831
0.98	0.876	0.834
0.98	0.879	0.836
0.98	0.881	0.839
0.99	0.883	0.842
0.99	0.887	0.844
0.99	0.889	0.846
0.99	0.89	0.848
1.0	0.893	0.851
1.0	0.896	0.853
1.0	0.898	0.856
1.0	0.9	0.858
1.0	0.904	0.861
1.0	0.906	0.863
1.0	0.909	0.865
1.0	0.912	0.868
1.0	0.915	0.871
1.0	0.917	0.873
1.0	0.92	0.876
1.0	0.923	0.878
1.0	0.925	0.881
1.0	0.928	0.883
1.0	0.93	0.886
1.0	0.933	0.888
1.1	0.935	0.89
1.1	0.939	0.893
1.1	0.94	0.895
1.1	0.943	0.898
1.1	0.946	0.901
1.1	0.949	0.903
1.1	0.953	0.906
1.1	0.954	0.909
1.1	0.957	0.911
1.1	0.96	0.914
1.1	0.962	0.916
1.1	0.966	0.919
1.1	0.968	0.922
