43.2	50.8	47.0
43.2	50.7	47.0
43.3	50.7	47.0
43.2	50.7	47.0
42.9	50.8	47.0
53.1	52.6	49.0
54.9	54.5	51.3
56.4	56.6	53.4
56.4	58.6	55.2
61.2	60.8	57.2
62.8	63.4	59.0
64.4	65.9	60.7
67.4	68.4	62.7
69.0	70.7	65.1
70.6	73.0	67.6
70.6	75.3	69.9
75.1	77.7	72.0
76.8	79.7	74.4
78.4	82.0	76.5
81.4	84.5	78.6
83.1	86.7	80.7
84.6	88.8	82.9
87.7	90.5	84.9
89.2	92.5	87.2
90.8	94.4	89.2
92.4	96.7	91.3
95.5	99.2	93.3
97.0	102.0	95.4
98.6	106.0	97.2
100.1	108.0	99.0
103.2	112.0	101.0
104.9	116.0	103.0
106.5	118.0	105.0
109.5	121.0	109.0
111.1	125.0	112.0
112.7	127.0	115.0
115.9	130.0	119.0
117.3	133.0	121.0
118.9	136.0	125.0
122.1	140.0	128.0
123.6	143.0	131.0
125.1	146.0	135.0
125.1	149.0	137.0
129.8	152.0	141.0
131.4	155.0	143.0
132.9	158.0	146.0
136.0	161.0	149.0
137.6	163.0	153.0
139.2	166.0	156.0
142.2	168.0	159.0
143.8	171.0	161.0
145.4	174.0	163.0
148.4	178.0	168.0
150.0	179.0	170.0
151.5	181.0	172.0
154.7	185.0	175.0
156.4	188.0	178.0
157.9	191.0	181.0
161.1	194.0	184.0
162.6	197.0	187.0
164.1	200.0	189.0
167.3	202.0	191.0
168.8	208.0	193.0
170.3	211.0	196.0
173.4	213.0	199.0
175.0	218.0	200.0
176.6	225.0	201.0
179.6	228.0	203.0
181.2	233.0	207.0
182.8	238.0	211.0
185.8	244.0	217.0
187.5	249.0	221.0
189.0	255.0	226.0
192.1	257.0	230.0
193.6	264.0	236.0
195.2	267.0	239.0
198.3	273.0	243.0
199.9	274.0	247.0
202.2	279.0	252.0
203.8	287.0	257.0
205.2	288.0	260.0
208.5	298.0	265.0
210.1	301.0	268.0
211.6	301.0	271.0
214.7	308.0	275.0
216.3	310.0	279.0
217.9	313.0	284.0
221.0	318.0	288.0
222.5	325.0	294.0
224.1	326.0	297.0
227.1	332.0	300.0
228.7	333.0	306.0
230.3	340.0	312.0
233.4	343.0	314.0
234.9	348.0	318.0
236.5	354.0	321.0
239.7	356.0	326.0
241.2	360.0	328.0
242.7	367.0	330.0
245.8	371.0	336.0
247.5	372.0	339.0
248.9	380.0	343.0
252.1	379.0	349.0
253.7	386.0	352.0
255.2	390.0	358.0
258.3	391.0	360.0
259.9	402.0	366.0
261.6	401.0	370.0
264.7	409.0	373.0
266.3	407.0	377.0
267.8	420.0	380.0
270.9	431.0	386.0
272.5	438.0	389.0
275.6	449.0	392.0
277.1	459.0	395.0
278.8	457.0	399.0
281.8	461.0	403.0
283.3	467.0	410.0
285.0	479.0	414.0
288.0	483.0	419.0
289.6	481.0	426.0
291.2	500.0	431.0
294.3	494.0	441.0
295.9	515.0	449.0
299.0	521.0	454.0
300.6	519.0	455.0
302.0	526.0	461.0
305.1	531.0	465.0
306.7	542.0	468.0
308.3	546.0	475.0
311.4	549.0	478.0
313.1	551.0	485.0
316.1	568.0	503.0
317.7	584.0	497.0
319.3	575.0	513.0
322.4	590.0	517.0
323.9	595.0	531.0
325.5	601.0	538.0
328.6	595.0	546.0
330.2	620.0	550.0
333.2	629.0	560.0
334.8	626.0	560.0
336.4	629.0	572.0
339.5	632.0	574.0
341.0	643.0	582.0
344.1	645.0	591.0
345.7	653.0	602.0
347.3	660.0	612.0
350.4	672.0	618.0
351.9	681.0	614.0
355.0	720.0	614.0
356.6	712.0	629.0
359.7	706.0	635.0
361.3	716.0	638.0
362.7	708.0	660.0
365.9	727.0	674.0
367.5	738.0	667.0
370.7	726.0	677.0
372.3	747.0	691.0
373.7	754.0	705.0
376.8	777.0	714.0
378.4	790.0	710.0
381.5	795.0	719.0
383.0	815.0	733.0
384.6	807.0	748.0
387.6	819.0	749.0
389.2	828.0	752.0
392.3	832.0	783.0
393.9	854.0	792.0
395.4	854.0	797.0
398.5	845.0	808.0
400.1	851.0	812.0
401.7	868.0	824.0
404.7	859.0	830.0
406.2	877.0	835.0
409.3	868.0	830.0
410.9	887.0	845.0
413.9	877.0	849.0
415.4	886.0	851.0
417.2	882.0	855.0
420.3	914.0	863.0
421.8	934.0	873.0
424.8	934.0	883.0
426.4	949.0	874.0
428.0	949.0	888.0
431.0	968.0	894.0
432.6	959.0	904.0
435.7	969.0	905.0
437.2	999.0	931.0
438.7	1000.0	928.0
441.8	999.0	946.0
443.3	999.0	953.0
446.4	998.0	958.0
448.0	999.0	970.0
451.0	999.0	980.0
452.6	999.0	988.0
455.7	998.0	990.0
457.2	999.0	998.0
458.7	999.0	1000.0
461.8	999.0	1000.0
463.3	999.0	1000.0
