No,	 time,		 sec,	 TPG202 [mbar],	 TPG361_D1 [mbar],	 TPG361_D2 [mbar]
1,	01:28:17,	0,	2.400E-01,	5.040E-03,	1.150E-02
2,	01:28:19,	1,	2.400E-01,	5.020E-03,	1.150E-02
3,	01:28:20,	2,	2.400E-01,	5.020E-03,	1.150E-02
4,	01:28:22,	3,	2.400E-01,	5.030E-03,	1.150E-02
5,	01:28:23,	4,	2.400E-01,	5.020E-03,	1.140E-02
6,	01:28:24,	5,	2.400E-01,	5.010E-03,	1.150E-02
7,	01:28:25,	6,	2.400E-01,	5.010E-03,	1.150E-02
8,	01:28:27,	7,	2.400E-01,	3.630E-03,	6.830E-03
9,	01:28:28,	8,	1.900E-01,	1.680E-03,	3.190E-03
10,	01:28:29,	9,	1.500E-01,	8.980E-04,	1.790E-03
11,	01:28:31,	10,	1.300E-01,	5.120E-04,	1.110E-03
12,	01:28:32,	11,	8.700E-02,	3.490E-04,	6.680E-04
13,	01:28:33,	12,	7.200E-02,	2.390E-04,	4.670E-04
14,	01:28:35,	13,	6.100E-02,	1.620E-04,	3.250E-04
15,	01:28:36,	14,	5.200E-02,	1.080E-04,	2.400E-04
16,	01:28:37,	15,	3.900E-02,	7.440E-05,	1.750E-04
17,	01:28:38,	16,	3.400E-02,	5.270E-05,	1.280E-04
18,	01:28:40,	17,	3.100E-02,	3.870E-05,	9.700E-05
19,	01:28:41,	18,	2.600E-02,	2.960E-05,	7.950E-05
20,	01:28:42,	19,	2.400E-02,	2.360E-05,	6.770E-05
21,	01:28:44,	20,	2.300E-02,	1.930E-05,	5.710E-05
22,	01:28:45,	21,	2.100E-02,	1.640E-05,	4.930E-05
23,	01:28:46,	22,	2.000E-02,	1.450E-05,	4.410E-05
24,	01:28:48,	23,	2.000E-02,	1.320E-05,	4.040E-05
25,	01:28:49,	24,	1.900E-02,	1.230E-05,	3.780E-05
26,	01:28:50,	25,	1.900E-02,	1.160E-05,	3.590E-05
27,	01:28:51,	26,	1.900E-02,	1.110E-05,	3.450E-05
28,	01:28:53,	27,	1.900E-02,	1.070E-05,	3.340E-05
29,	01:28:54,	28,	1.800E-02,	1.030E-05,	3.270E-05
30,	01:28:55,	29,	1.800E-02,	1.000E-05,	3.290E-05
31,	01:28:57,	30,	1.800E-02,	7.820E-06,	3.220E-05
32,	01:28:58,	31,	1.800E-02,	7.650E-06,	3.150E-05
33,	01:28:59,	33,	1.800E-02,	7.500E-06,	3.090E-05
34,	01:29:01,	34,	1.800E-02,	7.360E-06,	3.030E-05
35,	01:29:02,	35,	1.800E-02,	7.240E-06,	2.990E-05
36,	01:29:03,	36,	1.800E-02,	7.110E-06,	2.940E-05
37,	01:29:05,	37,	1.800E-02,	7.000E-06,	2.900E-05
38,	01:29:06,	38,	1.800E-02,	6.900E-06,	2.850E-05
39,	01:29:07,	39,	1.800E-02,	6.800E-06,	2.810E-05
40,	01:29:08,	40,	1.800E-02,	6.710E-06,	2.760E-05
41,	01:29:10,	41,	1.800E-02,	6.620E-06,	2.730E-05
42,	01:29:11,	42,	1.800E-02,	6.530E-06,	2.700E-05
43,	01:29:12,	43,	1.800E-02,	6.440E-06,	2.660E-05
44,	01:29:14,	44,	1.800E-02,	6.380E-06,	2.640E-05
45,	01:29:15,	45,	1.800E-02,	6.290E-06,	2.610E-05
46,	01:29:16,	46,	1.800E-02,	6.220E-06,	2.580E-05
47,	01:29:18,	47,	1.800E-02,	6.150E-06,	2.560E-05
48,	01:29:19,	48,	1.800E-02,	6.080E-06,	2.540E-05
49,	01:29:20,	49,	1.800E-02,	6.020E-06,	2.510E-05
50,	01:29:22,	50,	1.800E-02,	5.980E-06,	2.490E-05
51,	01:29:23,	51,	1.800E-02,	5.910E-06,	2.470E-05
52,	01:29:24,	52,	1.800E-02,	5.860E-06,	2.450E-05
53,	01:29:26,	53,	1.800E-02,	5.800E-06,	2.430E-05
54,	01:29:27,	54,	1.800E-02,	5.760E-06,	2.410E-05
55,	01:29:28,	55,	1.800E-02,	5.710E-06,	2.390E-05
56,	01:29:30,	56,	1.800E-02,	5.670E-06,	2.370E-05
57,	01:29:31,	57,	1.800E-02,	5.620E-06,	2.350E-05
58,	01:29:32,	58,	1.800E-02,	5.580E-06,	2.340E-05
59,	01:29:33,	59,	1.800E-02,	5.530E-06,	2.320E-05
60,	01:29:35,	60,	1.800E-02,	5.500E-06,	2.300E-05
