4805.000 0.270
4810.000 0.260
4815.000 0.270
4820.000 0.272
4825.000 0.277
4830.000 0.285
4835.000 0.299
4840.000 0.301
4845.000 0.309
4850.000 0.320
4855.000 0.325
4860.000 0.336
4865.000 0.350
4870.000 0.363
4875.000 0.376
4880.000 0.396
4885.000 0.411
4890.000 0.440
4895.000 0.468
4900.000 0.495
4905.000 0.527
4910.000 0.545
4915.000 0.591
4920.000 0.646
4925.000 0.702
4930.000 0.800
4935.000 0.917
4940.000 1.078
4945.000 1.337
4950.000 1.793
4955.000 2.669
4960.000 4.274
4965.000 4.954
4970.000 1.599
4975.000 4.067
4980.000 4.182
4985.000 3.087
4990.000 1.132
4995.000 1.096
5000.000 0.744
5005.000 0.633
5010.000 0.523
5015.000 0.446
5020.000 0.384
5025.000 0.337
5030.000 0.320
5035.000 0.292
5040.000 0.251
5045.000 0.233
5050.000 0.204
5055.000 0.187
5060.000 0.170
5065.000 0.149
5070.000 0.144
5075.000 0.129
5080.000 0.114
5085.000 0.105
5090.000 0.099
5095.000 0.094
5100.000 0.088
5105.000 0.081
5110.000 0.066
5115.000 0.084
5120.000 0.059
5125.000 0.051
5130.000 0.046
5135.000 0.038
5140.000 0.034
5145.000 0.031
5150.000 0.029
5155.000 0.030
5160.000 0.019
5165.000 0.033
5170.000 0.025
5175.000 0.025
5180.000 0.029
5185.000 0.037
5190.000 0.037
5195.000 0.038
5200.000 0.042
