0.24	0.00503	0.0114
0.24	0.00502	0.0115
0.24	0.00501	0.0115
0.24	0.00501	0.0115
0.24	0.00501	0.0115
0.24	0.00501	0.0115
0.24	0.00501	0.0114
0.24	0.00502	0.0115
0.24	0.00502	0.0115
0.24	0.00502	0.0115
0.24	0.00502	0.0115
0.24	0.00474	0.00812
0.21	0.00222	0.00388
0.18	0.00109	0.00214
0.14	0.000588	0.00129
0.098	0.000392	0.000766
0.082	0.000267	0.000516
0.068	0.00018	0.00036
0.05	0.00012	0.000258
0.043	8.13e-05	0.000188
0.037	5.71e-05	0.000137
0.03	4.14e-05	0.000103
0.027	3.14e-05	8.32e-05
0.025	2.49e-05	7.06e-05
0.023	2.02e-05	5.92e-05
0.021	1.68e-05	5.06e-05
0.02	1.47e-05	4.47e-05
0.02	1.34e-05	4.05e-05
0.02	1.23e-05	3.78e-05
0.019	1.16e-05	3.57e-05
0.019	1.1e-05	3.42e-05
0.019	1.05e-05	3.43e-05
0.018	1.02e-05	3.33e-05
0.018	7.93e-06	3.24e-05
0.018	7.73e-06	3.16e-05
0.018	7.55e-06	3.09e-05
0.018	7.4e-06	3.04e-05
0.018	7.26e-06	2.98e-05
0.018	7.13e-06	2.94e-05
0.018	7.02e-06	2.89e-05
0.018	6.89e-06	2.84e-05
0.018	6.8e-06	2.8e-05
0.018	6.7e-06	2.76e-05
0.018	6.6e-06	2.72e-05
0.018	6.51e-06	2.68e-05
0.018	6.43e-06	2.65e-05
0.018	6.35e-06	2.62e-05
0.018	6.26e-06	2.59e-05
0.018	6.2e-06	2.57e-05
0.018	6.13e-06	2.54e-05
0.018	6.06e-06	2.52e-05
0.018	5.99e-06	2.49e-05
0.018	5.93e-06	2.47e-05
0.018	5.88e-06	2.45e-05
0.018	5.82e-06	2.43e-05
0.018	5.77e-06	2.41e-05
0.018	5.71e-06	2.39e-05
0.018	5.66e-06	2.37e-05
0.018	5.62e-06	2.35e-05
0.018	5.58e-06	2.33e-05
0.018	5.54e-06	2.31e-05
0.018	5.49e-06	2.3e-05
0.018	5.45e-06	2.28e-05
0.018	5.4e-06	2.27e-05
0.018	5.36e-06	2.25e-05
0.018	5.33e-06	2.24e-05
0.018	5.28e-06	2.22e-05
0.018	5.25e-06	2.21e-05
0.018	5.21e-06	2.2e-05
0.018	5.17e-06	2.19e-05
0.018	5.14e-06	2.17e-05
0.018	5.11e-06	2.16e-05
0.018	5.08e-06	2.15e-05
0.018	5.05e-06	2.14e-05
0.018	5.02e-06	2.13e-05
0.017	5e-06	2.12e-05
0.018	4.97e-06	2.11e-05
0.018	4.95e-06	2.1e-05
0.018	4.93e-06	2.09e-05
0.017	4.89e-06	2.07e-05
0.017	4.87e-06	2.07e-05
0.017	4.85e-06	2.06e-05
0.017	4.83e-06	2.04e-05
0.017	4.81e-06	2.04e-05
0.017	4.78e-06	2.03e-05
0.017	4.75e-06	2.01e-05
0.017	4.74e-06	2e-05
0.017	4.71e-06	1.99e-05
0.019	4.69e-06	1.98e-05
0.018	4.67e-06	1.97e-05
0.018	4.66e-06	1.96e-05
0.017	4.63e-06	1.95e-05
0.017	4.61e-06	1.95e-05
0.017	4.59e-06	1.94e-05
0.017	4.57e-06	1.93e-05
0.017	4.55e-06	1.93e-05
0.017	4.53e-06	1.92e-05
0.017	4.51e-06	1.91e-05
0.017	4.49e-06	1.91e-05
0.017	4.47e-06	1.9e-05
0.017	4.46e-06	1.89e-05
0.017	4.44e-06	1.89e-05
0.017	4.43e-06	1.88e-05
0.017	4.41e-06	1.88e-05
0.017	4.39e-06	1.87e-05
0.017	4.38e-06	1.87e-05
0.017	4.37e-06	1.86e-05
0.017	4.35e-06	1.86e-05
0.017	4.34e-06	1.85e-05
0.017	4.33e-06	1.85e-05
0.017	4.32e-06	1.84e-05
0.017	4.3e-06	1.83e-05
0.017	4.29e-06	1.83e-05
0.017	4.28e-06	1.83e-05
0.017	4.28e-06	1.82e-05
0.017	4.26e-06	1.82e-05
0.017	4.25e-06	1.81e-05
0.017	4.23e-06	1.81e-05
0.017	4.22e-06	1.8e-05
0.017	4.21e-06	1.8e-05
0.017	4.2e-06	1.79e-05
