0, 2026_04_20-PM05_11_53, 86.20000000000002
1, 2026_04_20-PM05_11_54, 86.0
2, 2026_04_20-PM05_11_56, 86.10000000000001
3, 2026_04_20-PM05_11_57, 86.10000000000001
4, 2026_04_20-PM05_11_58, 86.20000000000002
5, 2026_04_20-PM05_12_00, 99.20000000000002
6, 2026_04_20-PM05_12_01, 102.60000000000001
7, 2026_04_20-PM05_12_02, 106.00000000000001
8, 2026_04_20-PM05_12_03, 109.2
9, 2026_04_20-PM05_12_05, 115.3
10, 2026_04_20-PM05_12_06, 118.4
11, 2026_04_20-PM05_12_07, 121.50000000000001
12, 2026_04_20-PM05_12_09, 127.5
13, 2026_04_20-PM05_12_10, 130.5
14, 2026_04_20-PM05_12_11, 133.5
15, 2026_04_20-PM05_12_12, 133.5
16, 2026_04_20-PM05_12_14, 142.6
17, 2026_04_20-PM05_12_15, 145.6
18, 2026_04_20-PM05_12_16, 148.60000000000002
19, 2026_04_20-PM05_12_18, 154.70000000000002
20, 2026_04_20-PM05_12_19, 157.70000000000002
21, 2026_04_20-PM05_12_20, 160.8
22, 2026_04_20-PM05_12_22, 166.90000000000003
23, 2026_04_20-PM05_12_23, 169.8
24, 2026_04_20-PM05_12_24, 172.8
25, 2026_04_20-PM05_12_25, 175.9
26, 2026_04_20-PM05_12_27, 181.9
27, 2026_04_20-PM05_12_28, 184.9
28, 2026_04_20-PM05_12_29, 187.8
29, 2026_04_20-PM05_12_31, 194.0
30, 2026_04_20-PM05_12_32, 196.9
31, 2026_04_20-PM05_12_33, 201.70000000000002
32, 2026_04_20-PM05_12_35, 204.70000000000002
33, 2026_04_20-PM05_12_36, 207.70000000000002
34, 2026_04_20-PM05_12_37, 213.9
35, 2026_04_20-PM05_12_39, 216.8
36, 2026_04_20-PM05_12_40, 219.9
37, 2026_04_20-PM05_12_41, 222.8
38, 2026_04_20-PM05_12_42, 228.90000000000003
39, 2026_04_20-PM05_12_44, 231.90000000000003
40, 2026_04_20-PM05_12_45, 234.9
41, 2026_04_20-PM05_12_46, 241.00000000000003
42, 2026_04_20-PM05_12_48, 244.00000000000003
43, 2026_04_20-PM05_12_49, 246.9
44, 2026_04_20-PM05_12_50, 253.1
45, 2026_04_20-PM05_12_52, 256.0
46, 2026_04_20-PM05_12_53, 259.1
47, 2026_04_20-PM05_12_54, 265.2
48, 2026_04_20-PM05_12_56, 268.2
49, 2026_04_20-PM05_12_57, 271.2
50, 2026_04_20-PM05_12_58, 277.3
51, 2026_04_20-PM05_13_00, 280.3
52, 2026_04_20-PM05_13_01, 283.3
53, 2026_04_20-PM05_13_02, 286.2
54, 2026_04_20-PM05_13_03, 292.3
55, 2026_04_20-PM05_13_05, 295.3
56, 2026_04_20-PM05_13_06, 298.3
57, 2026_04_20-PM05_13_07, 304.3
58, 2026_04_20-PM05_13_09, 307.40000000000003
59, 2026_04_20-PM05_13_10, 310.40000000000003
60, 2026_04_20-PM05_13_11, 316.5
61, 2026_04_20-PM05_13_13, 319.5
62, 2026_04_20-PM05_13_14, 322.5
63, 2026_04_20-PM05_13_15, 328.5
64, 2026_04_20-PM05_13_17, 331.5
65, 2026_04_20-PM05_13_18, 334.6
66, 2026_04_20-PM05_13_19, 340.6
67, 2026_04_20-PM05_13_21, 343.5
68, 2026_04_20-PM05_13_22, 346.6
69, 2026_04_20-PM05_13_23, 352.6
70, 2026_04_20-PM05_13_25, 355.6
71, 2026_04_20-PM05_13_26, 358.6
72, 2026_04_20-PM05_13_27, 364.8
73, 2026_04_20-PM05_13_29, 367.70000000000005
74, 2026_04_20-PM05_13_30, 370.70000000000005
75, 2026_04_20-PM05_13_31, 376.70000000000005
76, 2026_04_20-PM05_13_33, 379.8
77, 2026_04_20-PM05_13_34, 382.70000000000005
78, 2026_04_20-PM05_13_35, 388.8
79, 2026_04_20-PM05_13_37, 391.8
80, 2026_04_20-PM05_13_38, 397.7
81, 2026_04_20-PM05_13_40, 400.7
82, 2026_04_20-PM05_13_41, 403.8
83, 2026_04_20-PM05_13_42, 409.7
84, 2026_04_20-PM05_13_44, 412.7
85, 2026_04_20-PM05_13_45, 415.6
86, 2026_04_20-PM05_13_46, 418.8
87, 2026_04_20-PM05_13_47, 424.8
88, 2026_04_20-PM05_13_49, 427.8
89, 2026_04_20-PM05_13_50, 430.70000000000005
90, 2026_04_20-PM05_13_51, 436.70000000000005
91, 2026_04_20-PM05_13_53, 439.6
92, 2026_04_20-PM05_13_54, 442.70000000000005
93, 2026_04_20-PM05_13_55, 448.6
94, 2026_04_20-PM05_13_57, 451.5
95, 2026_04_20-PM05_13_58, 454.3
96, 2026_04_20-PM05_13_59, 460.30000000000007
97, 2026_04_20-PM05_14_01, 463.30000000000007
98, 2026_04_20-PM05_14_02, 466.2
99, 2026_04_20-PM05_14_03, 472.2
100, 2026_04_20-PM05_14_05, 475.2
101, 2026_04_20-PM05_14_06, 478.00000000000006
102, 2026_04_20-PM05_14_07, 483.9
103, 2026_04_20-PM05_14_09, 486.8
104, 2026_04_20-PM05_14_10, 489.8
105, 2026_04_20-PM05_14_11, 495.6
106, 2026_04_20-PM05_14_13, 498.6
107, 2026_04_20-PM05_14_14, 501.4000000000001
108, 2026_04_20-PM05_14_15, 507.29999999999995
109, 2026_04_20-PM05_14_17, 510.1
110, 2026_04_20-PM05_14_18, 513.1
111, 2026_04_20-PM05_14_20, 518.9
112, 2026_04_20-PM05_14_21, 521.9
113, 2026_04_20-PM05_14_22, 527.6
114, 2026_04_20-PM05_14_24, 530.6
115, 2026_04_20-PM05_14_25, 533.3
116, 2026_04_20-PM05_14_26, 539.2
117, 2026_04_20-PM05_14_28, 542.0
118, 2026_04_20-PM05_14_29, 547.7
119, 2026_04_20-PM05_14_31, 550.5
120, 2026_04_20-PM05_14_32, 553.5
121, 2026_04_20-PM05_14_33, 559.1
122, 2026_04_20-PM05_14_35, 561.9000000000001
123, 2026_04_20-PM05_14_36, 564.8000000000001
124, 2026_04_20-PM05_14_37, 570.5
125, 2026_04_20-PM05_14_39, 573.4
126, 2026_04_20-PM05_14_40, 576.2
127, 2026_04_20-PM05_14_42, 581.9
128, 2026_04_20-PM05_14_43, 584.6
129, 2026_04_20-PM05_14_44, 590.3000000000001
130, 2026_04_20-PM05_14_46, 593.0000000000001
131, 2026_04_20-PM05_14_47, 595.9
132, 2026_04_20-PM05_14_48, 601.4000000000001
133, 2026_04_20-PM05_14_50, 604.2
134, 2026_04_20-PM05_14_51, 609.6
135, 2026_04_20-PM05_14_53, 612.4000000000001
136, 2026_04_20-PM05_14_54, 615.1
137, 2026_04_20-PM05_14_55, 620.7
138, 2026_04_20-PM05_14_57, 623.4000000000001
139, 2026_04_20-PM05_14_58, 629.0
140, 2026_04_20-PM05_15_00, 631.6
141, 2026_04_20-PM05_15_01, 634.3
142, 2026_04_20-PM05_15_02, 639.7
143, 2026_04_20-PM05_15_04, 642.5000000000001
144, 2026_04_20-PM05_15_05, 647.8000000000001
145, 2026_04_20-PM05_15_07, 650.4
146, 2026_04_20-PM05_15_08, 653.1
147, 2026_04_20-PM05_15_09, 658.4
148, 2026_04_20-PM05_15_11, 661.2
149, 2026_04_20-PM05_15_12, 663.6
150, 2026_04_20-PM05_15_14, 668.9000000000001
151, 2026_04_20-PM05_15_15, 671.6000000000001
152, 2026_04_20-PM05_15_16, 676.8000000000001
153, 2026_04_20-PM05_15_18, 679.5
154, 2026_04_20-PM05_15_19, 684.7
155, 2026_04_20-PM05_15_21, 687.2
156, 2026_04_20-PM05_15_22, 689.8000000000001
157, 2026_04_20-PM05_15_23, 694.9000000000001
158, 2026_04_20-PM05_15_25, 697.4
159, 2026_04_20-PM05_15_26, 702.6
160, 2026_04_20-PM05_15_28, 705.0000000000001
161, 2026_04_20-PM05_15_29, 707.6
162, 2026_04_20-PM05_15_30, 712.6
163, 2026_04_20-PM05_15_32, 715.0000000000001
164, 2026_04_20-PM05_15_33, 720.0000000000001
165, 2026_04_20-PM05_15_35, 722.5
166, 2026_04_20-PM05_15_36, 725.0000000000001
167, 2026_04_20-PM05_15_38, 729.9
168, 2026_04_20-PM05_15_39, 732.4000000000001
169, 2026_04_20-PM05_15_40, 737.2
170, 2026_04_20-PM05_15_42, 739.5
171, 2026_04_20-PM05_15_43, 744.4000000000001
172, 2026_04_20-PM05_15_45, 746.7
173, 2026_04_20-PM05_15_46, 749.1
174, 2026_04_20-PM05_15_47, 753.9
175, 2026_04_20-PM05_15_49, 756.1999999999999
176, 2026_04_20-PM05_15_50, 761.0
177, 2026_04_20-PM05_15_52, 763.1
178, 2026_04_20-PM05_15_53, 765.5000000000001
179, 2026_04_20-PM05_15_54, 770.1
180, 2026_04_20-PM05_15_56, 772.3
181, 2026_04_20-PM05_15_57, 776.9000000000001
182, 2026_04_20-PM05_15_59, 779.2
183, 2026_04_20-PM05_16_00, 781.4
184, 2026_04_20-PM05_16_01, 786.0
185, 2026_04_20-PM05_16_03, 788.2
186, 2026_04_20-PM05_16_04, 792.7
187, 2026_04_20-PM05_16_06, 794.8000000000001
188, 2026_04_20-PM05_16_07, 797.0
189, 2026_04_20-PM05_16_09, 801.2
190, 2026_04_20-PM05_16_10, 803.4
191, 2026_04_20-PM05_16_11, 807.7
192, 2026_04_20-PM05_16_13, 809.8000000000001
193, 2026_04_20-PM05_16_14, 814.0
194, 2026_04_20-PM05_16_16, 816.1
