No,	 time,		 sec,	 TPG202 [mbar],	 TPG361_D1 [mbar],	 TPG361_D2 [mbar]
1,	01:15:56,	0,	2.400E-01,	4.970E-03,	1.130E-02
2,	01:15:58,	1,	2.400E-01,	4.990E-03,	1.130E-02
3,	01:15:59,	2,	2.400E-01,	4.990E-03,	1.130E-02
4,	01:16:00,	3,	2.400E-01,	4.990E-03,	1.130E-02
5,	01:16:02,	4,	2.400E-01,	4.980E-03,	1.130E-02
6,	01:16:03,	5,	2.400E-01,	4.850E-03,	8.730E-03
7,	01:16:04,	6,	2.000E-01,	2.440E-03,	4.090E-03
8,	01:16:05,	7,	1.700E-01,	1.170E-03,	2.270E-03
9,	01:16:07,	8,	1.400E-01,	6.330E-04,	1.370E-03
10,	01:16:08,	9,	9.500E-02,	4.070E-04,	8.050E-04
11,	01:16:09,	10,	8.000E-02,	2.800E-04,	5.410E-04
12,	01:16:11,	11,	6.600E-02,	1.920E-04,	3.800E-04
13,	01:16:12,	12,	5.700E-02,	1.290E-04,	2.740E-04
14,	01:16:13,	13,	4.200E-02,	8.680E-05,	1.960E-04
15,	01:16:14,	14,	3.600E-02,	6.040E-05,	1.440E-04
16,	01:16:16,	15,	3.200E-02,	4.350E-05,	1.070E-04
17,	01:16:17,	16,	2.700E-02,	3.270E-05,	8.510E-05
18,	01:16:18,	17,	2.500E-02,	2.540E-05,	7.040E-05
19,	01:16:20,	18,	2.300E-02,	2.030E-05,	5.940E-05
20,	01:16:21,	19,	2.300E-02,	1.680E-05,	5.020E-05
21,	01:16:22,	20,	2.000E-02,	1.460E-05,	4.400E-05
22,	01:16:24,	21,	2.000E-02,	1.310E-05,	3.960E-05
23,	01:16:25,	22,	1.900E-02,	1.200E-05,	3.680E-05
24,	01:16:26,	23,	1.900E-02,	1.130E-05,	3.480E-05
25,	01:16:27,	24,	1.900E-02,	1.070E-05,	3.460E-05
26,	01:16:29,	25,	1.900E-02,	1.030E-05,	3.330E-05
27,	01:16:30,	26,	1.800E-02,	7.890E-06,	3.220E-05
28,	01:16:31,	27,	1.800E-02,	7.680E-06,	3.130E-05
29,	01:16:33,	28,	1.800E-02,	7.460E-06,	3.050E-05
30,	01:16:34,	29,	1.800E-02,	7.290E-06,	2.990E-05
31,	01:16:35,	30,	1.800E-02,	7.140E-06,	2.930E-05
32,	01:16:37,	31,	1.800E-02,	6.990E-06,	2.880E-05
33,	01:16:38,	33,	1.800E-02,	6.870E-06,	2.830E-05
34,	01:16:39,	34,	1.800E-02,	6.760E-06,	2.780E-05
35,	01:16:41,	35,	1.800E-02,	6.650E-06,	2.740E-05
36,	01:16:42,	36,	1.800E-02,	6.540E-06,	2.690E-05
37,	01:16:43,	37,	1.800E-02,	6.430E-06,	2.650E-05
38,	01:16:44,	38,	1.800E-02,	6.350E-06,	2.620E-05
39,	01:16:46,	39,	1.800E-02,	6.250E-06,	2.580E-05
40,	01:16:47,	40,	1.800E-02,	6.170E-06,	2.560E-05
41,	01:16:48,	41,	1.800E-02,	6.100E-06,	2.520E-05
42,	01:16:50,	42,	1.800E-02,	6.020E-06,	2.500E-05
43,	01:16:51,	43,	1.800E-02,	5.970E-06,	2.470E-05
44,	01:16:52,	44,	1.800E-02,	5.890E-06,	2.450E-05
45,	01:16:54,	45,	1.800E-02,	5.820E-06,	2.430E-05
46,	01:16:55,	46,	1.800E-02,	5.760E-06,	2.400E-05
47,	01:16:56,	47,	1.800E-02,	5.710E-06,	2.380E-05
48,	01:16:58,	48,	1.800E-02,	5.670E-06,	2.360E-05
49,	01:16:59,	49,	1.800E-02,	5.620E-06,	2.340E-05
50,	01:17:00,	50,	1.800E-02,	5.570E-06,	2.320E-05
51,	01:17:02,	51,	1.800E-02,	5.520E-06,	2.300E-05
52,	01:17:03,	52,	1.800E-02,	5.460E-06,	2.280E-05
53,	01:17:04,	53,	1.800E-02,	5.420E-06,	2.270E-05
54,	01:17:05,	54,	1.800E-02,	5.370E-06,	2.250E-05
55,	01:17:07,	55,	1.800E-02,	5.340E-06,	2.230E-05
56,	01:17:08,	56,	1.800E-02,	5.290E-06,	2.220E-05
57,	01:17:09,	57,	1.800E-02,	5.240E-06,	2.200E-05
58,	01:17:11,	58,	1.800E-02,	5.200E-06,	2.190E-05
59,	01:17:12,	59,	1.800E-02,	5.150E-06,	2.180E-05
60,	01:17:13,	60,	1.800E-02,	5.130E-06,	2.160E-05
61,	01:17:15,	61,	1.800E-02,	5.090E-06,	2.150E-05
62,	01:17:16,	62,	1.800E-02,	5.070E-06,	2.140E-05
63,	01:17:17,	63,	1.800E-02,	5.020E-06,	2.130E-05
64,	01:17:19,	64,	1.700E-02,	5.010E-06,	2.110E-05
65,	01:17:20,	65,	1.700E-02,	4.970E-06,	2.100E-05
66,	01:17:21,	66,	1.700E-02,	4.950E-06,	2.090E-05
67,	01:17:23,	67,	1.700E-02,	4.920E-06,	2.080E-05
68,	01:17:24,	68,	1.700E-02,	4.880E-06,	2.070E-05
69,	01:17:25,	69,	1.700E-02,	4.870E-06,	2.060E-05
70,	01:17:27,	70,	1.700E-02,	4.850E-06,	2.050E-05
71,	01:17:28,	71,	1.700E-02,	4.810E-06,	2.030E-05
72,	01:17:29,	72,	1.700E-02,	4.790E-06,	2.020E-05
73,	01:17:31,	73,	1.700E-02,	4.770E-06,	2.010E-05
74,	01:17:32,	74,	1.700E-02,	4.740E-06,	2.000E-05
75,	01:17:34,	75,	1.700E-02,	4.710E-06,	1.990E-05
76,	01:17:35,	76,	1.700E-02,	4.690E-06,	1.970E-05
77,	01:17:36,	77,	1.700E-02,	4.660E-06,	1.960E-05
78,	01:17:38,	78,	1.700E-02,	4.650E-06,	1.960E-05
79,	01:17:39,	79,	1.700E-02,	4.620E-06,	1.950E-05
80,	01:17:40,	80,	1.700E-02,	4.600E-06,	1.940E-05
81,	01:17:42,	81,	1.700E-02,	4.570E-06,	1.930E-05
82,	01:17:43,	82,	1.700E-02,	4.550E-06,	1.920E-05
83,	01:17:44,	83,	1.700E-02,	4.530E-06,	1.920E-05
84,	01:17:46,	84,	1.700E-02,	4.510E-06,	1.910E-05
85,	01:17:47,	85,	1.700E-02,	4.480E-06,	1.900E-05
86,	01:17:48,	86,	1.700E-02,	4.470E-06,	1.900E-05
87,	01:17:50,	87,	1.700E-02,	4.440E-06,	1.890E-05
88,	01:17:51,	88,	1.700E-02,	4.440E-06,	1.880E-05
89,	01:17:52,	89,	1.700E-02,	4.420E-06,	1.880E-05
90,	01:17:54,	90,	1.700E-02,	4.400E-06,	1.870E-05
91,	01:17:55,	91,	1.700E-02,	4.390E-06,	1.870E-05
92,	01:17:56,	92,	1.700E-02,	4.360E-06,	1.860E-05
93,	01:17:58,	93,	1.700E-02,	4.350E-06,	1.850E-05
94,	01:17:59,	94,	1.700E-02,	4.340E-06,	1.850E-05
95,	01:18:00,	95,	1.700E-02,	4.320E-06,	1.840E-05
96,	01:18:02,	96,	1.700E-02,	4.300E-06,	1.840E-05
97,	01:18:03,	98,	1.700E-02,	4.290E-06,	1.830E-05
98,	01:18:04,	99,	1.700E-02,	4.280E-06,	1.830E-05
99,	01:18:06,	100,	1.700E-02,	4.270E-06,	1.820E-05
100,	01:18:07,	101,	1.700E-02,	4.260E-06,	1.820E-05
101,	01:18:08,	102,	1.700E-02,	4.250E-06,	1.810E-05
102,	01:18:10,	103,	1.700E-02,	4.230E-06,	1.810E-05
103,	01:18:11,	104,	1.700E-02,	4.220E-06,	1.800E-05
104,	01:18:13,	105,	1.700E-02,	4.210E-06,	1.800E-05
105,	01:18:14,	106,	1.700E-02,	4.190E-06,	1.790E-05
106,	01:18:15,	107,	1.700E-02,	4.190E-06,	1.790E-05
107,	01:18:17,	108,	1.700E-02,	4.170E-06,	1.780E-05
108,	01:18:18,	109,	1.700E-02,	4.160E-06,	1.780E-05
109,	01:18:19,	110,	1.700E-02,	4.140E-06,	1.780E-05
110,	01:18:21,	111,	1.700E-02,	4.130E-06,	1.770E-05
111,	01:18:22,	112,	1.700E-02,	4.120E-06,	1.770E-05
112,	01:18:23,	113,	1.700E-02,	4.110E-06,	1.760E-05
113,	01:18:25,	114,	1.700E-02,	4.110E-06,	1.760E-05
114,	01:18:26,	115,	1.700E-02,	4.090E-06,	1.760E-05
115,	01:18:27,	116,	1.700E-02,	4.080E-06,	1.750E-05
116,	01:18:29,	117,	1.700E-02,	4.070E-06,	1.750E-05
117,	01:18:30,	118,	1.700E-02,	4.060E-06,	1.740E-05
118,	01:18:32,	119,	1.700E-02,	4.060E-06,	1.740E-05
119,	01:18:33,	120,	1.700E-02,	4.050E-06,	1.730E-05
120,	01:18:34,	121,	1.700E-02,	4.040E-06,	1.730E-05
121,	01:18:36,	122,	1.700E-02,	4.020E-06,	1.730E-05
122,	01:18:37,	123,	1.700E-02,	4.010E-06,	1.730E-05
123,	01:18:39,	124,	1.700E-02,	4.010E-06,	1.720E-05
124,	01:18:40,	125,	1.900E-02,	4.000E-06,	1.720E-05
125,	01:18:41,	126,	1.700E-02,	3.990E-06,	1.710E-05
126,	01:18:43,	127,	1.700E-02,	3.980E-06,	1.710E-05
127,	01:18:44,	128,	1.700E-02,	3.980E-06,	1.710E-05
