#	Zeit (s)	Temperatur 1 (°C)	Temperatur 2 (°C)	Temperatur 3 (°C)	Temperatur 4 (°C)	Temperatur 5 (°C)	Temperatur 6 (°C)	Temperatur 7 (°C)	Temperatur 8 (°C)
435	868.0000	47.32	56.12	56.19	45.64	53.66	60.36	48.96	35.54
436	870.0000	47.58	56.41	56.48	45.92	54.08	60.73	49.34	35.57
437	872.0000	47.83	56.70	56.77	46.20	54.50	61.09	49.70	35.60
438	874.0000	48.09	56.97	57.04	46.47	54.91	61.43	50.06	35.64
439	876.0000	48.34	57.24	57.30	46.74	55.30	61.76	50.40	35.68
440	878.0000	48.58	57.49	57.55	47.00	55.68	62.08	50.73	35.72
441	880.0000	48.83	57.74	57.79	47.27	56.07	62.39	51.06	35.77
442	882.0000	49.07	57.98	58.02	47.52	56.43	62.70	51.38	35.82
443	884.0000	49.31	58.21	58.25	47.77	56.79	62.99	51.68	35.88
444	886.0000	49.55	58.43	58.46	48.02	57.14	63.28	51.97	35.94
445	888.0000	49.77	58.65	58.66	48.27	57.48	63.55	52.26	36.00
446	890.0000	50.00	58.86	58.85	48.50	57.81	63.81	52.53	36.06
447	892.0000	50.23	59.06	59.04	48.73	58.13	64.07	52.79	36.13
448	894.0000	50.47	59.26	59.22	48.96	58.44	64.32	53.04	36.19
449	896.0000	50.69	59.45	59.39	49.18	58.75	64.56	53.28	36.26
450	898.0000	50.90	59.64	59.56	49.40	59.05	64.79	53.53	36.33
451	900.0000	51.11	59.82	59.73	49.62	59.34	65.02	53.77	36.41
452	902.0000	51.33	59.99	59.88	49.83	59.62	65.25	54.00	36.48
453	904.0000	51.54	60.17	60.03	50.03	59.90	65.46	54.21	36.56
454	906.0000	51.75	60.34	60.18	50.24	60.16	65.67	54.42	36.64
455	908.0000	51.95	60.50	60.32	50.44	60.43	65.86	54.62	36.72
456	910.0000	52.15	60.66	60.45	50.63	60.68	66.06	54.81	36.80
457	912.0000	52.35	60.82	60.59	50.83	60.93	66.25	55.01	36.88
458	914.0000	52.55	60.97	60.72	51.01	61.17	66.43	55.19	36.96
459	916.0000	52.72	61.08	60.77	51.14	61.37	66.49	55.32	37.02
460	918.0000	52.87	61.01	60.61	51.30	61.55	66.02	55.44	37.09
461	920.0000	53.02	60.68	60.14	51.43	61.63	65.13	55.55	37.16
462	922.0000	53.14	60.16	59.45	51.54	61.58	64.05	55.62	37.23
463	924.0000	53.23	59.52	58.62	51.60	61.42	62.95	55.62	37.30
464	926.0000	53.28	58.83	57.74	51.61	61.16	61.88	55.54	37.37
465	928.0000	53.29	58.12	56.87	51.57	60.82	60.86	55.41	37.44
466	930.0000	53.25	57.42	56.02	51.49	60.43	59.92	55.21	37.51
467	932.0000	53.19	56.74	55.20	51.37	60.00	59.04	54.94	37.58
468	934.0000	53.08	56.09	54.44	51.22	59.55	58.22	54.64	37.65
469	936.0000	52.96	55.47	53.70	51.06	59.09	57.46	54.28	37.72
