0, 2026_04_20-PM01_49_19, 0.027
1, 2026_04_20-PM01_49_20, 0.027
2, 2026_04_20-PM01_49_21, 0.027
3, 2026_04_20-PM01_49_23, 0.027
4, 2026_04_20-PM01_49_24, 0.027
5, 2026_04_20-PM01_49_25, 0.023
6, 2026_04_20-PM01_49_27, 0.020999999999999998
7, 2026_04_20-PM01_49_28, 0.02
8, 2026_04_20-PM01_49_29, 0.018000000000000002
9, 2026_04_20-PM01_49_30, 0.018000000000000002
10, 2026_04_20-PM01_49_32, 0.017
11, 2026_04_20-PM01_49_33, 0.017
12, 2026_04_20-PM01_49_34, 0.017
13, 2026_04_20-PM01_49_36, 0.017
14, 2026_04_20-PM01_49_37, 0.017
15, 2026_04_20-PM01_49_38, 0.017
16, 2026_04_20-PM01_49_40, 0.016
17, 2026_04_20-PM01_49_41, 0.016
18, 2026_04_20-PM01_49_42, 0.016
19, 2026_04_20-PM01_49_44, 0.016
20, 2026_04_20-PM01_49_45, 0.016
21, 2026_04_20-PM01_49_46, 0.016
22, 2026_04_20-PM01_49_47, 0.016
23, 2026_04_20-PM01_49_49, 0.016
24, 2026_04_20-PM01_49_50, 0.016
25, 2026_04_20-PM01_49_51, 0.016
26, 2026_04_20-PM01_49_53, 0.016
27, 2026_04_20-PM01_49_54, 0.016
28, 2026_04_20-PM01_49_55, 0.016
29, 2026_04_20-PM01_49_56, 0.016
30, 2026_04_20-PM01_49_58, 0.016
31, 2026_04_20-PM01_49_59, 0.016
32, 2026_04_20-PM01_50_00, 0.016
33, 2026_04_20-PM01_50_02, 0.016
34, 2026_04_20-PM01_50_03, 0.016
35, 2026_04_20-PM01_50_04, 0.016
36, 2026_04_20-PM01_50_06, 0.016
37, 2026_04_20-PM01_50_07, 0.016
38, 2026_04_20-PM01_50_08, 0.016
39, 2026_04_20-PM01_50_10, 0.016
40, 2026_04_20-PM01_50_11, 0.016
41, 2026_04_20-PM01_50_12, 0.016
42, 2026_04_20-PM01_50_14, 0.016
43, 2026_04_20-PM01_50_15, 0.016
44, 2026_04_20-PM01_50_16, 0.016
45, 2026_04_20-PM01_50_17, 0.016
46, 2026_04_20-PM01_50_19, 0.016
47, 2026_04_20-PM01_50_20, 0.016
48, 2026_04_20-PM01_50_21, 0.016
49, 2026_04_20-PM01_50_23, 0.016
50, 2026_04_20-PM01_50_24, 0.016
51, 2026_04_20-PM01_50_25, 0.016
52, 2026_04_20-PM01_50_27, 0.016
53, 2026_04_20-PM01_50_28, 0.016
54, 2026_04_20-PM01_50_29, 0.016
55, 2026_04_20-PM01_50_30, 0.016
56, 2026_04_20-PM01_50_32, 0.016
57, 2026_04_20-PM01_50_33, 0.016
58, 2026_04_20-PM01_50_34, 0.016
59, 2026_04_20-PM01_50_36, 0.016
60, 2026_04_20-PM01_50_37, 0.016
61, 2026_04_20-PM01_50_38, 0.016
